date,total_arrivals,foreign_tourists,mre_arrivals,month
2008-08-16,26260,13393,12867,8
2008-08-17,31210,15917,15293,8
2008-08-18,33177,16920,16257,8
2008-08-19,27464,14007,13457,8
2008-09-21,19511,9951,9560,9
2008-09-22,23785,12130,11655,9
2008-09-23,21395,10911,10484,9
2008-09-24,20267,10336,9931,9
2008-09-25,19063,9722,9341,9
2008-09-26,19374,9881,9493,9
2008-09-27,19479,9934,9545,9
2008-09-28,24371,12429,11942,9
2008-09-01,20839,10628,10211,9
2008-09-02,24101,12292,11809,9
2008-09-03,22716,11585,11131,9
2008-09-04,19031,9706,9325,9
2008-09-05,19744,10069,9675,9
2008-09-06,18836,9606,9230,9
2008-09-07,21456,10943,10513,9
2008-09-08,18889,9633,9256,9
2008-09-09,21951,11195,10756,9
2008-09-10,21031,10726,10305,9
2008-09-11,19262,9824,9438,9
2008-09-12,24558,12525,12033,9
2008-09-13,22981,11720,11261,9
2008-09-14,21794,11115,10679,9
2008-09-15,22345,11396,10949,9
2008-09-16,18924,9651,9273,9
2008-09-17,24416,12452,11964,9
2008-09-18,21071,10746,10325,9
2008-09-19,18742,9558,9184,9
2008-09-20,24947,12723,12224,9
2008-09-21,24060,12271,11789,9
2008-09-22,19602,9997,9605,9
2008-10-23,18574,9473,9101,10
2008-10-24,18473,9421,9052,10
2008-10-25,19243,9814,9429,10
2008-10-26,16789,8562,8227,10
2008-10-27,22253,11349,10904,10
2008-10-28,16671,8502,8169,10
2008-10-01,17791,9073,8718,10
2008-10-02,19791,10093,9698,10
2008-10-03,18674,9524,9150,10
2008-10-04,19160,9772,9388,10
2008-10-05,16733,8534,8199,10
2008-10-06,22184,11314,10870,10
2008-10-07,18376,9372,9004,10
2008-10-08,20475,10442,10033,10
2008-10-09,19794,10095,9699,10
2008-10-10,19234,9809,9425,10
2008-10-11,16989,8664,8325,10
2008-10-12,21311,10869,10442,10
2008-10-13,22079,11260,10819,10
2008-10-14,21392,10910,10482,10
2008-10-15,21487,10958,10529,10
2008-10-16,16987,8663,8324,10
2008-10-17,17246,8795,8451,10
2008-10-18,17984,9172,8812,10
2008-10-19,18883,9630,9253,10
2008-10-20,20799,10607,10192,10
2008-10-21,20840,10628,10212,10
2008-10-22,17423,8886,8537,10
2008-10-23,18106,9234,8872,10
2008-10-24,18941,9660,9281,10
2008-10-25,20862,10640,10222,10
2008-11-26,15396,7852,7544,11
2008-11-27,16171,8247,7924,11
2008-11-28,14083,7182,6901,11
2008-11-01,16335,8331,8004,11
2008-11-02,16893,8615,8278,11
2008-11-03,16679,8506,8173,11
2008-11-04,15174,7739,7435,11
2008-11-05,13154,6709,6445,11
2008-11-06,16321,8324,7997,11
2008-11-07,13659,6966,6693,11
2008-11-08,15213,7759,7454,11
2008-11-09,14280,7283,6997,11
2008-11-10,16999,8669,8330,11
2008-11-11,13167,6715,6452,11
2008-11-12,15700,8007,7693,11
2008-11-13,17119,8731,8388,11
2008-11-14,13530,6900,6630,11
2008-11-15,12956,6608,6348,11
2008-11-16,13890,7084,6806,11
2008-11-17,14643,7468,7175,11
2008-11-18,14753,7524,7229,11
2008-11-19,15428,7868,7560,11
2008-11-20,17461,8905,8556,11
2008-11-21,16423,8376,8047,11
2008-11-22,13812,7044,6768,11
2008-11-23,14362,7325,7037,11
2008-11-24,13077,6669,6408,11
2008-11-25,13980,7130,6850,11
2008-11-26,13537,6904,6633,11
2008-11-27,16710,8522,8188,11
2008-12-28,15120,7711,7409,12
2008-12-01,16898,8618,8280,12
2008-12-02,13526,6898,6628,12
2008-12-03,14031,7156,6875,12
2008-12-04,14854,7576,7278,12
2008-12-05,13842,7059,6783,12
2008-12-06,13203,6734,6469,12
2008-12-07,16378,8353,8025,12
2008-12-08,13844,7060,6784,12
2008-12-09,15582,7947,7635,12
2008-12-10,16966,8653,8313,12
2008-12-11,16215,8270,7945,12
2008-12-12,12961,6610,6351,12
2008-12-13,13304,6785,6519,12
2008-12-14,14534,7412,7122,12
2008-12-15,17216,8780,8436,12
2008-12-16,16627,8480,8147,12
2008-12-17,14496,7393,7103,12
2008-12-18,14460,7375,7085,12
2008-12-19,17000,8670,8330,12
2008-12-20,13234,6749,6485,12
2008-12-21,13551,6911,6640,12
2008-12-22,16132,8227,7905,12
2008-12-23,15541,7926,7615,12
2008-12-24,15925,8122,7803,12
2008-12-25,16789,8562,8227,12
2008-12-26,12943,6601,6342,12
2008-12-27,13507,6889,6618,12
2008-12-28,13822,7049,6773,12
2008-12-01,15879,8098,7781,12
2008-12-02,17178,8761,8417,12
2009-01-01,11900,6069,5831,1
2009-01-02,11804,6020,5784,1
2009-01-03,10801,5509,5292,1
2009-01-04,14285,7285,7000,1
2009-01-05,12831,6544,6287,1
2009-01-06,11576,5904,5672,1
2009-01-07,12831,6544,6287,1
2009-01-08,14149,7216,6933,1
2009-01-09,12912,6585,6327,1
2009-01-10,13757,7016,6741,1
2009-01-11,14341,7314,7027,1
2009-01-12,14197,7240,6957,1
2009-01-13,13994,7137,6857,1
2009-01-14,10891,5554,5337,1
2009-01-15,11555,5893,5662,1
2009-01-16,13875,7076,6799,1
2009-01-17,10841,5529,5312,1
2009-01-18,13193,6728,6465,1
2009-01-19,10741,5478,5263,1
2009-01-20,13731,7003,6728,1
2009-01-21,11633,5933,5700,1
2009-01-22,11454,5842,5612,1
2009-01-23,11573,5902,5671,1
2009-01-24,11008,5614,5394,1
2009-01-25,14503,7397,7106,1
2009-01-26,12917,6588,6329,1
2009-01-27,11199,5711,5488,1
2009-01-28,12024,6132,5892,1
2009-01-01,11715,5975,5740,1
2009-01-02,12131,6187,5944,1
2009-01-03,10799,5507,5292,1
2009-02-04,9413,4801,4612,2
2009-02-05,10220,5212,5008,2
2009-02-06,9846,5021,4825,2
2009-02-07,11029,5625,5404,2
2009-02-08,11400,5814,5586,2
2009-02-09,10742,5478,5264,2
2009-02-10,9641,4917,4724,2
2009-02-11,11366,5797,5569,2
2009-02-12,10536,5373,5163,2
2009-02-13,9704,4949,4755,2
2009-02-14,9607,4900,4707,2
2009-02-15,9674,4934,4740,2
2009-02-16,10679,5446,5233,2
2009-02-17,11192,5708,5484,2
2009-02-18,12066,6154,5912,2
2009-02-19,11413,5821,5592,2
2009-02-20,9469,4829,4640,2
2009-02-21,10432,5320,5112,2
2009-02-22,9460,4825,4635,2
2009-02-23,11728,5981,5747,2
2009-02-24,11939,6089,5850,2
2009-02-25,9023,4602,4421,2
2009-02-26,10754,5485,5269,2
2009-02-27,10751,5483,5268,2
2009-02-28,10515,5363,5152,2
2009-02-01,11450,5840,5610,2
2009-02-02,9704,4949,4755,2
2009-02-03,11453,5841,5612,2
2009-02-04,9739,4967,4772,2
2009-02-05,9726,4960,4766,2
2009-03-06,14297,7291,7006,3
2009-03-07,14319,7303,7016,3
2009-03-08,13427,6848,6579,3
2009-03-09,14708,7501,7207,3
2009-03-10,14015,7148,6867,3
2009-03-11,13784,7030,6754,3
2009-03-12,15635,7974,7661,3
2009-03-13,14501,7396,7105,3
2009-03-14,16093,8207,7886,3
2009-03-15,14451,7370,7081,3
2009-03-16,15209,7757,7452,3
2009-03-17,12876,6567,6309,3
2009-03-18,13200,6732,6468,3
2009-03-19,16083,8202,7881,3
2009-03-20,13064,6663,6401,3
2009-03-21,14690,7492,7198,3
2009-03-22,14986,7643,7343,3
2009-03-23,16850,8594,8256,3
2009-03-24,16133,8228,7905,3
2009-03-25,14952,7626,7326,3
2009-03-26,15372,7840,7532,3
2009-03-27,13037,6649,6388,3
2009-03-28,15394,7851,7543,3
2009-03-01,14233,7259,6974,3
2009-03-02,13494,6882,6612,3
2009-03-03,15102,7702,7400,3
2009-03-04,13809,7043,6766,3
2009-03-05,15993,8156,7837,3
2009-03-06,14858,7578,7280,3
2009-03-07,14688,7491,7197,3
2009-03-08,15347,7827,7520,3
2009-04-09,18924,9651,9273,4
2009-04-10,15544,7927,7617,4
2009-04-11,18583,9477,9106,4
2009-04-12,17073,8707,8366,4
2009-04-13,17829,9093,8736,4
2009-04-14,15222,7763,7459,4
2009-04-15,16395,8361,8034,4
2009-04-16,18268,9317,8951,4
2009-04-17,18270,9318,8952,4
2009-04-18,18155,9259,8896,4
2009-04-19,15891,8104,7787,4
2009-04-20,16738,8536,8202,4
2009-04-21,19251,9818,9433,4
2009-04-22,18671,9522,9149,4
2009-04-23,17101,8722,8379,4
2009-04-24,19170,9777,9393,4
2009-04-25,16777,8556,8221,4
2009-04-26,16320,8323,7997,4
2009-04-27,14875,7586,7289,4
2009-04-28,17675,9014,8661,4
2009-04-01,18763,9569,9194,4
2009-04-02,16520,8425,8095,4
2009-04-03,18508,9439,9069,4
2009-04-04,15986,8153,7833,4
2009-04-05,16370,8349,8021,4
2009-04-06,16650,8492,8158,4
2009-04-07,18828,9602,9226,4
2009-04-08,17380,8864,8516,4
2009-04-09,16149,8236,7913,4
2009-04-10,16496,8413,8083,4
2009-05-11,16333,8330,8003,5
2009-05-12,17102,8722,8380,5
2009-05-13,15312,7809,7503,5
2009-05-14,17587,8969,8618,5
2009-05-15,18576,9474,9102,5
2009-05-16,14580,7436,7144,5
2009-05-17,19226,9805,9421,5
2009-05-18,14857,7577,7280,5
2009-05-19,16248,8286,7962,5
2009-05-20,15505,7908,7597,5
2009-05-21,18324,9345,8979,5
2009-05-22,14668,7481,7187,5
2009-05-23,18741,9558,9183,5
2009-05-24,15445,7877,7568,5
2009-05-25,15086,7694,7392,5
2009-05-26,19279,9832,9447,5
2009-05-27,18140,9251,8889,5
2009-05-28,18459,9414,9045,5
2009-05-01,16664,8499,8165,5
2009-05-02,18559,9465,9094,5
2009-05-03,18097,9229,8868,5
2009-05-04,18485,9427,9058,5
2009-05-05,17228,8786,8442,5
2009-05-06,15668,7991,7677,5
2009-05-07,15869,8093,7776,5
2009-05-08,17563,8957,8606,5
2009-05-09,14319,7303,7016,5
2009-05-10,18405,9387,9018,5
2009-05-11,19024,9702,9322,5
2009-05-12,16895,8616,8279,5
2009-05-13,17852,9105,8747,5
2009-06-13,15855,8086,7769,6
2009-06-14,14822,7559,7263,6
2009-06-15,15772,8044,7728,6
2009-06-16,14989,7644,7345,6
2009-06-17,15371,7839,7532,6
2009-06-18,16484,8407,8077,6
2009-06-19,13576,6924,6652,6
2009-06-20,14399,7343,7056,6
2009-06-21,16538,8434,8104,6
2009-06-22,13374,6821,6553,6
2009-06-23,15725,8020,7705,6
2009-06-24,15479,7894,7585,6
2009-06-25,16585,8458,8127,6
2009-06-26,12722,6488,6234,6
2009-06-27,16875,8606,8269,6
2009-06-01,15550,7931,7619,6
2009-06-01,15862,8090,7772,6
2009-06-02,15614,7963,7651,6
2009-06-03,13220,6742,6478,6
2009-06-04,16553,8442,8111,6
2009-06-05,12595,6423,6172,6
2009-06-06,12772,6514,6258,6
2009-06-07,12771,6513,6258,6
2009-06-08,14159,7221,6938,6
2009-06-09,14971,7635,7336,6
2009-06-10,16299,8312,7987,6
2009-06-11,14906,7602,7304,6
2009-06-12,14566,7429,7137,6
2009-06-13,13391,6829,6562,6
2009-06-14,16802,8569,8233,6
2009-07-15,26418,13473,12945,7
2009-07-16,25853,13185,12668,7
2009-07-17,26516,13523,12993,7
2009-07-18,25397,12952,12445,7
2009-07-19,27235,13890,13345,7
2009-07-20,24113,12298,11815,7
2009-07-21,27059,13800,13259,7
2009-07-22,22198,11321,10877,7
2009-07-23,21640,11036,10604,7
2009-07-24,27222,13883,13339,7
2009-07-25,23325,11896,11429,7
2009-07-26,27883,14220,13663,7
2009-07-27,24190,12337,11853,7
2009-06-30,24282,12384,11898,7
2009-07-01,24141,12312,11829,7
2009-07-02,28139,14351,13788,7
2009-07-03,21812,11124,10688,7
2009-07-04,24404,12446,11958,7
2009-07-05,23578,12025,11553,7
2009-07-06,28814,14695,14119,7
2009-07-07,28176,14370,13806,7
2009-07-08,23900,12189,11711,7
2009-07-09,25791,13153,12638,7
2009-07-10,22082,11262,10820,7
2009-07-11,28784,14680,14104,7
2009-07-12,23199,11831,11368,7
2009-07-13,21727,11081,10646,7
2009-07-14,22921,11690,11231,7
2009-07-15,28952,14766,14186,7
2009-07-16,25671,13092,12579,7
2009-08-17,31422,16025,15397,8
2009-08-18,33501,17086,16415,8
2009-08-19,26369,13448,12921,8
2009-08-21,31787,16211,15576,8
2009-08-22,30481,15545,14936,8
2009-08-23,31139,15881,15258,8
2009-08-24,33446,17057,16389,8
2009-08-25,32865,16761,16104,8
2009-08-26,31115,15869,15246,8
2009-08-27,26410,13469,12941,8
2009-08-28,28426,14497,13929,8
2009-07-31,28833,14705,14128,8
2009-08-01,27628,14090,13538,8
2009-08-02,33708,17191,16517,8
2009-08-03,25965,13242,12723,8
2009-08-04,30272,15439,14833,8
2009-08-05,25097,12799,12298,8
2009-08-06,27630,14091,13539,8
2009-08-07,26875,13706,13169,8
2009-08-08,27857,14207,13650,8
2009-08-09,25110,12806,12304,8
2009-08-10,31096,15859,15237,8
2009-08-11,31903,16271,15632,8
2009-08-12,27461,14005,13456,8
2009-08-13,32903,16781,16122,8
2009-08-14,29540,15065,14475,8
2009-08-15,27498,14024,13474,8
2009-08-16,32401,16525,15876,8
2009-08-17,28123,14343,13780,8
2009-08-18,31010,15815,15195,8
2009-08-19,28547,14559,13988,8
2009-09-21,18436,9402,9034,9
2009-09-22,18625,9499,9126,9
2009-09-23,18019,9190,8829,9
2009-09-24,20074,10238,9836,9
2009-09-25,22144,11293,10851,9
2009-09-26,21158,10791,10367,9
2009-09-27,21992,11216,10776,9
2009-09-28,20526,10468,10058,9
2009-09-01,21325,10876,10449,9
2009-09-02,20116,10259,9857,9
2009-09-03,20367,10387,9980,9
2009-09-04,21696,11065,10631,9
2009-09-05,20067,10234,9833,9
2009-09-06,21363,10895,10468,9
2009-09-07,23350,11909,11441,9
2009-09-08,21476,10953,10523,9
2009-09-09,20486,10448,10038,9
2009-09-10,21020,10720,10300,9
2009-09-11,23093,11777,11316,9
2009-09-12,19908,10153,9755,9
2009-09-13,20355,10381,9974,9
2009-09-14,20916,10667,10249,9
2009-09-15,21347,10887,10460,9
2009-09-16,18795,9585,9210,9
2009-09-17,23279,11872,11407,9
2009-09-18,21623,11028,10595,9
2009-09-19,23470,11970,11500,9
2009-09-20,20035,10218,9817,9
2009-09-21,18821,9599,9222,9
2009-09-22,19158,9771,9387,9
2009-10-23,19171,9777,9394,10
2009-10-24,19749,10072,9677,10
2009-10-25,19584,9988,9596,10
2009-10-26,16135,8229,7906,10
2009-10-27,16528,8429,8099,10
2009-10-28,17272,8809,8463,10
2009-10-01,19037,9709,9328,10
2009-10-02,20981,10700,10281,10
2009-10-03,16344,8335,8009,10
2009-10-04,20694,10554,10140,10
2009-10-05,19563,9977,9586,10
2009-10-06,21163,10793,10370,10
2009-10-07,17580,8966,8614,10
2009-10-08,16804,8570,8234,10
2009-10-09,17664,9009,8655,10
2009-10-10,17128,8735,8393,10
2009-10-11,21712,11073,10639,10
2009-10-12,19214,9799,9415,10
2009-10-13,18664,9519,9145,10
2009-10-14,18416,9392,9024,10
2009-10-15,16491,8410,8081,10
2009-10-16,18206,9285,8921,10
2009-10-17,16967,8653,8314,10
2009-10-18,21713,11074,10639,10
2009-10-19,20762,10589,10173,10
2009-10-20,18976,9678,9298,10
2009-10-21,17922,9140,8782,10
2009-10-22,20914,10666,10248,10
2009-10-23,21696,11065,10631,10
2009-10-24,18945,9662,9283,10
2009-10-25,17987,9173,8814,10
2009-11-26,14270,7278,6992,11
2009-11-27,16255,8290,7965,11
2009-11-28,14855,7576,7279,11
2009-11-01,14462,7376,7086,11
2009-11-02,12565,6408,6157,11
2009-11-03,14336,7311,7025,11
2009-11-04,16640,8486,8154,11
2009-11-05,13503,6887,6616,11
2009-11-06,15772,8044,7728,11
2009-11-07,16191,8257,7934,11
2009-11-08,15453,7881,7572,11
2009-11-09,15080,7691,7389,11
2009-11-10,15794,8055,7739,11
2009-11-11,13919,7099,6820,11
2009-11-12,14284,7285,6999,11
2009-11-13,14885,7591,7294,11
2009-11-14,12861,6559,6302,11
2009-11-15,15589,7950,7639,11
2009-11-16,16086,8204,7882,11
2009-11-17,14615,7454,7161,11
2009-11-18,15165,7734,7431,11
2009-11-19,16384,8356,8028,11
2009-11-20,16853,8595,8258,11
2009-11-21,15023,7662,7361,11
2009-11-22,12560,6406,6154,11
2009-11-23,16604,8468,8136,11
2009-11-24,13130,6696,6434,11
2009-11-25,14623,7458,7165,11
2009-11-26,12734,6494,6240,11
2009-11-27,13921,7100,6821,11
2009-12-28,14985,7642,7343,12
2009-12-01,16693,8513,8180,12
2009-12-02,12668,6461,6207,12
2009-12-03,12972,6616,6356,12
2009-12-04,15129,7716,7413,12
2009-12-05,16861,8599,8262,12
2009-12-06,16655,8494,8161,12
2009-12-07,13895,7086,6809,12
2009-12-08,16557,8444,8113,12
2009-12-09,15801,8059,7742,12
2009-12-10,13474,6872,6602,12
2009-12-11,12592,6422,6170,12
2009-12-12,12886,6572,6314,12
2009-12-13,15615,7964,7651,12
2009-12-14,13928,7103,6825,12
2009-12-15,15478,7894,7584,12
2009-12-16,16443,8386,8057,12
2009-12-17,15401,7855,7546,12
2009-12-18,12842,6549,6293,12
2009-12-19,15089,7695,7394,12
2009-12-20,13305,6786,6519,12
2009-12-21,13375,6821,6554,12
2009-12-22,15223,7764,7459,12
2009-12-23,14267,7276,6991,12
2009-12-24,16178,8251,7927,12
2009-12-25,15167,7735,7432,12
2009-12-26,15094,7698,7396,12
2009-12-27,12527,6389,6138,12
2009-12-28,16524,8427,8097,12
2009-12-01,14701,7498,7203,12
2010-01-01,15194,7749,7445,1
2010-01-02,15948,8133,7815,1
2010-01-03,14220,7252,6968,1
2010-01-04,14617,7455,7162,1
2010-01-05,14246,7265,6981,1
2010-01-06,13719,6997,6722,1
2010-01-07,16361,8344,8017,1
2010-01-08,12446,6347,6099,1
2010-01-09,13245,6755,6490,1
2010-01-10,12404,6326,6078,1
2010-01-11,15684,7999,7685,1
2010-01-12,12668,6461,6207,1
2010-01-13,12611,6432,6179,1
2010-01-14,15723,8019,7704,1
2010-01-15,12560,6406,6154,1
2010-01-16,14872,7585,7287,1
2010-01-17,13451,6860,6591,1
2010-01-18,13839,7058,6781,1
2010-01-19,16598,8465,8133,1
2010-01-20,15328,7817,7511,1
2010-01-21,15826,8071,7755,1
2010-01-22,13861,7069,6792,1
2010-01-23,16036,8178,7858,1
2010-01-24,14077,7179,6898,1
2010-01-25,16408,8368,8040,1
2010-01-26,16384,8356,8028,1
2010-01-27,15698,8006,7692,1
2010-01-28,13413,6841,6572,1
2010-01-01,13716,6995,6721,1
2010-01-02,13311,6789,6522,1
2010-01-03,13156,6710,6446,1
2010-02-04,13309,6788,6521,2
2010-02-05,10546,5378,5168,2
2010-02-06,13881,7079,6802,2
2010-02-07,13191,6727,6464,2
2010-02-08,10502,5356,5146,2
2010-02-09,12346,6296,6050,2
2010-02-10,12579,6415,6164,2
2010-02-11,12463,6356,6107,2
2010-02-12,13603,6938,6665,2
2010-02-13,13377,6822,6555,2
2010-02-14,13027,6644,6383,2
2010-02-15,10975,5597,5378,2
2010-02-16,11593,5912,5681,2
2010-02-17,11932,6085,5847,2
2010-02-18,10586,5399,5187,2
2010-02-19,11022,5621,5401,2
2010-02-20,11461,5845,5616,2
2010-02-21,11206,5715,5491,2
2010-02-22,13550,6911,6639,2
2010-02-23,10940,5579,5361,2
2010-02-24,10349,5278,5071,2
2010-02-25,13103,6683,6420,2
2010-02-26,11623,5928,5695,2
2010-02-27,13463,6866,6597,2
2010-02-28,13760,7018,6742,2
2010-02-01,12867,6562,6305,2
2010-02-02,12333,6290,6043,2
2010-02-03,13078,6670,6408,2
2010-02-04,12723,6489,6234,2
2010-02-05,12433,6341,6092,2
2010-03-06,16529,8430,8099,3
2010-03-07,17246,8795,8451,3
2010-03-08,16244,8284,7960,3
2010-03-09,16575,8453,8122,3
2010-03-10,19275,9830,9445,3
2010-03-11,17708,9031,8677,3
2010-03-12,16938,8638,8300,3
2010-03-13,19022,9701,9321,3
2010-03-14,17677,9015,8662,3
2010-03-15,15402,7855,7547,3
2010-03-16,19470,9930,9540,3
2010-03-17,18053,9207,8846,3
2010-03-18,18011,9186,8825,3
2010-03-19,16483,8406,8077,3
2010-03-20,14521,7406,7115,3
2010-03-21,15616,7964,7652,3
2010-03-22,18362,9365,8997,3
2010-03-23,15878,8098,7780,3
2010-03-24,15589,7950,7639,3
2010-03-25,14867,7582,7285,3
2010-03-26,17261,8803,8458,3
2010-03-27,18947,9663,9284,3
2010-03-28,16462,8396,8066,3
2010-03-01,17123,8733,8390,3
2010-03-02,16251,8288,7963,3
2010-03-03,17158,8751,8407,3
2010-03-04,15979,8149,7830,3
2010-03-05,16755,8545,8210,3
2010-03-06,19390,9889,9501,3
2010-03-07,18463,9416,9047,3
2010-03-08,19065,9723,9342,3
2010-04-09,16666,8500,8166,4
2010-04-10,18069,9215,8854,4
2010-04-11,20534,10472,10062,4
2010-04-12,21118,10770,10348,4
2010-04-13,17087,8714,8373,4
2010-04-14,17189,8766,8423,4
2010-04-15,17823,9090,8733,4
2010-04-16,18043,9202,8841,4
2010-04-17,21544,10987,10557,4
2010-04-18,18839,9608,9231,4
2010-04-19,21924,11181,10743,4
2010-04-20,16801,8569,8232,4
2010-04-21,17719,9037,8682,4
2010-04-22,19585,9988,9597,4
2010-04-23,21045,10733,10312,4
2010-04-24,21877,11157,10720,4
2010-04-25,16553,8442,8111,4
2010-04-26,17683,9018,8665,4
2010-04-27,20518,10464,10054,4
2010-04-28,21260,10843,10417,4
2010-04-01,16703,8519,8184,4
2010-04-02,20299,10352,9947,4
2010-04-03,21674,11054,10620,4
2010-04-04,19540,9965,9575,4
2010-04-05,20591,10501,10090,4
2010-04-06,16692,8513,8179,4
2010-04-07,18457,9413,9044,4
2010-04-08,20137,10270,9867,4
2010-04-09,19149,9766,9383,4
2010-04-10,17125,8734,8391,4
2010-05-10,20945,10682,10263,5
2010-05-11,17545,8948,8597,5
2010-05-12,16674,8504,8170,5
2010-05-13,17499,8924,8575,5
2010-05-14,22198,11321,10877,5
2010-05-15,21205,10815,10390,5
2010-05-16,20525,10468,10057,5
2010-05-17,20132,10267,9865,5
2010-05-18,20648,10530,10118,5
2010-05-19,20762,10589,10173,5
2010-05-20,17636,8994,8642,5
2010-05-21,18931,9655,9276,5
2010-05-22,18059,9210,8849,5
2010-05-23,17808,9082,8726,5
2010-05-24,19638,10015,9623,5
2010-05-25,18011,9186,8825,5
2010-05-26,17913,9136,8777,5
2010-05-27,21524,10977,10547,5
2010-05-01,19308,9847,9461,5
2010-05-02,21041,10731,10310,5
2010-05-02,17990,9175,8815,5
2010-05-03,19810,10103,9707,5
2010-05-04,19632,10012,9620,5
2010-05-05,20738,10576,10162,5
2010-05-06,20438,10423,10015,5
2010-05-07,20867,10642,10225,5
2010-05-08,20957,10688,10269,5
2010-05-09,17739,9047,8692,5
2010-05-10,17967,9163,8804,5
2010-05-11,22021,11231,10790,5
2010-05-12,18390,9379,9011,5
2010-06-13,17270,8808,8462,6
2010-06-14,15697,8005,7692,6
2010-06-15,14879,7588,7291,6
2010-06-16,14728,7511,7217,6
2010-06-17,17936,9147,8789,6
2010-06-18,17113,8728,8385,6
2010-06-19,19275,9830,9445,6
2010-06-20,14627,7460,7167,6
2010-06-21,17948,9153,8795,6
2010-06-22,17121,8732,8389,6
2010-06-23,16136,8229,7907,6
2010-06-24,16998,8669,8329,6
2010-06-25,14698,7496,7202,6
2010-06-26,18172,9268,8904,6
2010-06-27,16209,8267,7942,6
2010-05-31,15539,7925,7614,6
2010-06-01,17523,8937,8586,6
2010-06-02,16427,8378,8049,6
2010-06-03,18857,9617,9240,6
2010-06-04,15794,8055,7739,6
2010-06-05,18740,9557,9183,6
2010-06-06,16098,8210,7888,6
2010-06-07,16616,8474,8142,6
2010-06-08,14667,7480,7187,6
2010-06-09,15388,7848,7540,6
2010-06-10,16507,8419,8088,6
2010-06-11,16979,8659,8320,6
2010-06-12,18869,9623,9246,6
2010-06-13,16479,8404,8075,6
2010-06-14,17736,9045,8691,6
2010-07-15,30194,15399,14795,7
2010-07-16,26220,13372,12848,7
2010-07-17,30408,15508,14900,7
2010-07-18,28089,14325,13764,7
2010-07-19,30217,15411,14806,7
2010-07-20,31325,15976,15349,7
2010-07-21,28952,14766,14186,7
2010-07-22,29772,15184,14588,7
2010-07-23,29415,15002,14413,7
2010-07-24,30334,15470,14864,7
2010-07-25,27962,14261,13701,7
2010-07-26,29774,15185,14589,7
2010-07-27,28923,14751,14172,7
2010-06-30,30790,15703,15087,7
2010-07-01,31268,15947,15321,7
2010-07-02,29488,15039,14449,7
2010-07-03,31307,15967,15340,7
2010-07-04,32007,16324,15683,7
2010-07-05,27179,13861,13318,7
2010-07-06,25354,12931,12423,7
2010-07-07,32721,16688,16033,7
2010-07-08,29092,14837,14255,7
2010-07-09,25901,13210,12691,7
2010-07-10,28717,14646,14071,7
2010-07-11,29963,15281,14682,7
2010-07-12,30965,15792,15173,7
2010-07-13,27587,14069,13518,7
2010-07-14,27928,14243,13685,7
2010-07-15,28737,14656,14081,7
2010-07-16,29202,14893,14309,7
2010-08-18,29003,14792,14211,8
2010-08-19,37055,18898,18157,8
2010-08-20,32082,16362,15720,8
2010-08-21,36214,18469,17745,8
2010-08-22,35853,18285,17568,8
2010-08-23,33694,17184,16510,8
2010-08-24,38515,19643,18872,8
2010-08-25,33520,17095,16425,8
2010-08-26,38702,19738,18964,8
2010-08-27,33875,17276,16599,8
2010-08-28,35766,18241,17525,8
2010-07-31,34887,17792,17095,8
2010-08-01,38367,19567,18800,8
2010-08-02,31233,15929,15304,8
2010-08-03,34079,17380,16699,8
2010-08-04,32109,16376,15733,8
2010-08-05,33556,17114,16442,8
2010-08-06,38156,19460,18696,8
2010-08-08,32389,16518,15871,8
2010-08-09,29377,14982,14395,8
2010-08-10,33296,16981,16315,8
2010-08-11,30491,15550,14941,8
2010-08-12,38292,19529,18763,8
2010-08-13,38473,19621,18852,8
2010-08-14,38873,19825,19048,8
2010-08-15,30201,15403,14798,8
2010-08-16,30064,15333,14731,8
2010-08-17,30526,15568,14958,8
2010-08-18,29940,15269,14671,8
2010-08-19,30475,15542,14933,8
2010-08-20,37603,19178,18425,8
2010-09-21,25020,12760,12260,9
2010-09-22,26159,13341,12818,9
