year,month,airport_code,airport_name,passengers
2018,5,NDR,Nador Ibn Batouta,29850
2018,6,NDR,Nador Ibn Batouta,22846
2018,7,NDR,Nador Ibn Batouta,39644
2018,8,NDR,Nador Ibn Batouta,45960
2018,9,NDR,Nador Ibn Batouta,35374
2018,10,NDR,Nador Ibn Batouta,31046
2018,11,NDR,Nador Ibn Batouta,23056
2018,12,NDR,Nador Ibn Batouta,23597
2018,1,ERH,Errachidia Moulay Ali Cherif,9526
2018,2,ERH,Errachidia Moulay Ali Cherif,7675
2018,3,ERH,Errachidia Moulay Ali Cherif,10962
2018,4,ERH,Errachidia Moulay Ali Cherif,11156
2018,5,ERH,Errachidia Moulay Ali Cherif,12713
2018,6,ERH,Errachidia Moulay Ali Cherif,10564
2018,7,ERH,Errachidia Moulay Ali Cherif,16705
2018,8,ERH,Errachidia Moulay Ali Cherif,22914
2018,9,ERH,Errachidia Moulay Ali Cherif,15003
2018,10,ERH,Errachidia Moulay Ali Cherif,13017
2018,11,ERH,Errachidia Moulay Ali Cherif,10412
2018,12,ERH,Errachidia Moulay Ali Cherif,10101
2018,1,VIL,Dakhla,8806
2018,2,VIL,Dakhla,6768
2018,3,VIL,Dakhla,9509
2018,4,VIL,Dakhla,10815
2018,5,VIL,Dakhla,11359
2018,6,VIL,Dakhla,8920
2018,7,VIL,Dakhla,17892
2018,8,VIL,Dakhla,18596
2018,9,VIL,Dakhla,14094
2018,10,VIL,Dakhla,12715
2018,11,VIL,Dakhla,9476
2018,12,VIL,Dakhla,10838
2018,1,EUN,Laayoune Hassan I,7925
2018,2,EUN,Laayoune Hassan I,6795
2018,3,EUN,Laayoune Hassan I,8362
2018,4,EUN,Laayoune Hassan I,10170
2018,5,EUN,Laayoune Hassan I,10398
2018,6,EUN,Laayoune Hassan I,9262
2018,7,EUN,Laayoune Hassan I,16691
2018,8,EUN,Laayoune Hassan I,17248
2018,9,EUN,Laayoune Hassan I,12839
2018,10,EUN,Laayoune Hassan I,10844
2018,11,EUN,Laayoune Hassan I,8619
2018,12,EUN,Laayoune Hassan I,8765
2018,1,TTU,Tetouan Sania Ramel,4819
2018,2,TTU,Tetouan Sania Ramel,4021
2018,3,TTU,Tetouan Sania Ramel,5637
2018,4,TTU,Tetouan Sania Ramel,6623
2018,5,TTU,Tetouan Sania Ramel,6163
2018,6,TTU,Tetouan Sania Ramel,6018
2018,7,TTU,Tetouan Sania Ramel,10348
2018,8,TTU,Tetouan Sania Ramel,11312
2018,9,TTU,Tetouan Sania Ramel,8719
2018,10,TTU,Tetouan Sania Ramel,7921
2018,11,TTU,Tetouan Sania Ramel,5841
2018,12,TTU,Tetouan Sania Ramel,5859
2018,1,ESU,Essaouira Mogador,4305
2018,2,ESU,Essaouira Mogador,3919
2018,3,ESU,Essaouira Mogador,5541
2018,4,ESU,Essaouira Mogador,5491
2018,5,ESU,Essaouira Mogador,5418
2018,6,ESU,Essaouira Mogador,5222
2018,7,ESU,Essaouira Mogador,8335
2018,8,ESU,Essaouira Mogador,9220
2018,9,ESU,Essaouira Mogador,7290
2018,10,ESU,Essaouira Mogador,6574
2018,11,ESU,Essaouira Mogador,5231
2018,12,ESU,Essaouira Mogador,5369
2018,1,OZZ,Ouarzazate,3531
2018,2,OZZ,Ouarzazate,2842
2018,3,OZZ,Ouarzazate,4167
2018,4,OZZ,Ouarzazate,5182
2018,5,OZZ,Ouarzazate,4958
2018,6,OZZ,Ouarzazate,4553
2018,7,OZZ,Ouarzazate,8058
2018,8,OZZ,Ouarzazate,9581
2018,9,OZZ,Ouarzazate,6148
2018,10,OZZ,Ouarzazate,5558
2018,11,OZZ,Ouarzazate,4050
2018,12,OZZ,Ouarzazate,4621
2018,1,MEK,Meknes,2588
2018,2,MEK,Meknes,2122
2018,3,MEK,Meknes,2809
2018,4,MEK,Meknes,3220
2018,5,MEK,Meknes,3031
2018,6,MEK,Meknes,2762
2018,7,MEK,Meknes,5229
2018,8,MEK,Meknes,5452
2018,9,MEK,Meknes,3610
2018,10,MEK,Meknes,3705
2018,11,MEK,Meknes,2907
2018,12,MEK,Meknes,2873
2019,1,RAK,Marrakech Menara,256071
2019,2,RAK,Marrakech Menara,218938
2019,3,RAK,Marrakech Menara,316782
2019,4,RAK,Marrakech Menara,343247
2019,5,RAK,Marrakech Menara,386137
2019,6,RAK,Marrakech Menara,321949
2019,7,RAK,Marrakech Menara,550315
2019,8,RAK,Marrakech Menara,637226
2019,9,RAK,Marrakech Menara,421534
2019,10,RAK,Marrakech Menara,422298
2019,11,RAK,Marrakech Menara,322438
2019,12,RAK,Marrakech Menara,321259
2019,1,CMN,Casablanca Mohammed V,415911
2019,2,CMN,Casablanca Mohammed V,346005
2019,3,CMN,Casablanca Mohammed V,450392
2019,4,CMN,Casablanca Mohammed V,555972
2019,5,CMN,Casablanca Mohammed V,508983
2019,6,CMN,Casablanca Mohammed V,453083
2019,7,CMN,Casablanca Mohammed V,844965
2019,8,CMN,Casablanca Mohammed V,978695
2019,9,CMN,Casablanca Mohammed V,616781
2019,10,CMN,Casablanca Mohammed V,563004
2019,11,CMN,Casablanca Mohammed V,491224
2019,12,CMN,Casablanca Mohammed V,460320
2019,1,TNG,Tanger Ibn Battouta,161726
2019,2,TNG,Tanger Ibn Battouta,147443
2019,3,TNG,Tanger Ibn Battouta,188657
2019,4,TNG,Tanger Ibn Battouta,243346
2019,5,TNG,Tanger Ibn Battouta,218595
2019,6,TNG,Tanger Ibn Battouta,194611
2019,7,TNG,Tanger Ibn Battouta,362399
2019,8,TNG,Tanger Ibn Battouta,398276
2019,9,TNG,Tanger Ibn Battouta,296997
2019,10,TNG,Tanger Ibn Battouta,273464
2019,11,TNG,Tanger Ibn Battouta,204171
2019,12,TNG,Tanger Ibn Battouta,190913
2019,1,AGA,Agadir Al Massira,105733
2019,2,AGA,Agadir Al Massira,88897
2019,3,AGA,Agadir Al Massira,144350
2019,4,AGA,Agadir Al Massira,155819
2019,5,AGA,Agadir Al Massira,152539
2019,6,AGA,Agadir Al Massira,131380
2019,7,AGA,Agadir Al Massira,230439
2019,8,AGA,Agadir Al Massira,279348
2019,9,AGA,Agadir Al Massira,186959
2019,10,AGA,Agadir Al Massira,179793
2019,11,AGA,Agadir Al Massira,122157
2019,12,AGA,Agadir Al Massira,137609
2019,1,FEZ,Fès Saïss,56346
2019,2,FEZ,Fès Saïss,45922
2019,3,FEZ,Fès Saïss,68112
2019,4,FEZ,Fès Saïss,85875
2019,5,FEZ,Fès Saïss,82050
2019,6,FEZ,Fès Saïss,74300
2019,7,FEZ,Fès Saïss,118685
2019,8,FEZ,Fès Saïss,129990
2019,9,FEZ,Fès Saïss,92898
2019,10,FEZ,Fès Saïss,81772
2019,11,FEZ,Fès Saïss,72717
2019,12,FEZ,Fès Saïss,66734
2019,1,RBA,Rabat-Salé,39786
2019,2,RBA,Rabat-Salé,34278
2019,3,RBA,Rabat-Salé,48423
2019,4,RBA,Rabat-Salé,55653
2019,5,RBA,Rabat-Salé,50190
2019,6,RBA,Rabat-Salé,45818
2019,7,RBA,Rabat-Salé,75170
2019,8,RBA,Rabat-Salé,89497
2019,9,RBA,Rabat-Salé,61560
2019,10,RBA,Rabat-Salé,59525
2019,11,RBA,Rabat-Salé,45671
2019,12,RBA,Rabat-Salé,48641
2019,1,OUD,Oujda Angads,28573
2019,2,OUD,Oujda Angads,21863
2019,3,OUD,Oujda Angads,30268
2019,4,OUD,Oujda Angads,35137
2019,5,OUD,Oujda Angads,34006
2019,6,OUD,Oujda Angads,32146
2019,7,OUD,Oujda Angads,53973
2019,8,OUD,Oujda Angads,58474
2019,9,OUD,Oujda Angads,44490
2019,10,OUD,Oujda Angads,40864
2019,11,OUD,Oujda Angads,34566
2019,12,OUD,Oujda Angads,32339
2019,1,NDR,Nador Ibn Batouta,22945
2019,2,NDR,Nador Ibn Batouta,20676
2019,3,NDR,Nador Ibn Batouta,29955
2019,4,NDR,Nador Ibn Batouta,33382
2019,5,NDR,Nador Ibn Batouta,29321
2019,6,NDR,Nador Ibn Batouta,27509
2019,7,NDR,Nador Ibn Batouta,45744
2019,8,NDR,Nador Ibn Batouta,57651
2019,9,NDR,Nador Ibn Batouta,36421
2019,10,NDR,Nador Ibn Batouta,37051
2019,11,NDR,Nador Ibn Batouta,29044
2019,12,NDR,Nador Ibn Batouta,27970
2019,1,ERH,Errachidia Moulay Ali Cherif,10398
2019,2,ERH,Errachidia Moulay Ali Cherif,9885
2019,3,ERH,Errachidia Moulay Ali Cherif,12645
2019,4,ERH,Errachidia Moulay Ali Cherif,14989
2019,5,ERH,Errachidia Moulay Ali Cherif,14196
2019,6,ERH,Errachidia Moulay Ali Cherif,13318
2019,7,ERH,Errachidia Moulay Ali Cherif,23036
2019,8,ERH,Errachidia Moulay Ali Cherif,24604
2019,9,ERH,Errachidia Moulay Ali Cherif,17806
2019,10,ERH,Errachidia Moulay Ali Cherif,17410
2019,11,ERH,Errachidia Moulay Ali Cherif,12184
2019,12,ERH,Errachidia Moulay Ali Cherif,11683
2019,1,VIL,Dakhla,10911
2019,2,VIL,Dakhla,7626
2019,3,VIL,Dakhla,12529
2019,4,VIL,Dakhla,14529
2019,5,VIL,Dakhla,14258
2019,6,VIL,Dakhla,12796
2019,7,VIL,Dakhla,22213
2019,8,VIL,Dakhla,22941
2019,9,VIL,Dakhla,16499
2019,10,VIL,Dakhla,15689
2019,11,VIL,Dakhla,12740
2019,12,VIL,Dakhla,11477
2019,1,EUN,Laayoune Hassan I,8384
2019,2,EUN,Laayoune Hassan I,7502
2019,3,EUN,Laayoune Hassan I,10111
2019,4,EUN,Laayoune Hassan I,12800
2019,5,EUN,Laayoune Hassan I,12432
2019,6,EUN,Laayoune Hassan I,10256
2019,7,EUN,Laayoune Hassan I,18252
2019,8,EUN,Laayoune Hassan I,21835
2019,9,EUN,Laayoune Hassan I,14910
2019,10,EUN,Laayoune Hassan I,12389
2019,11,EUN,Laayoune Hassan I,11342
2019,12,EUN,Laayoune Hassan I,10070
2019,1,TTU,Tetouan Sania Ramel,6181
2019,2,TTU,Tetouan Sania Ramel,5200
2019,3,TTU,Tetouan Sania Ramel,7023
2019,4,TTU,Tetouan Sania Ramel,8574
2019,5,TTU,Tetouan Sania Ramel,8165
2019,6,TTU,Tetouan Sania Ramel,6524
2019,7,TTU,Tetouan Sania Ramel,11008
2019,8,TTU,Tetouan Sania Ramel,14684
2019,9,TTU,Tetouan Sania Ramel,9537
2019,10,TTU,Tetouan Sania Ramel,8911
2019,11,TTU,Tetouan Sania Ramel,6825
2019,12,TTU,Tetouan Sania Ramel,7333
2019,1,ESU,Essaouira Mogador,5212
2019,2,ESU,Essaouira Mogador,4334
2019,3,ESU,Essaouira Mogador,6166
2019,4,ESU,Essaouira Mogador,6003
2019,5,ESU,Essaouira Mogador,7040
2019,6,ESU,Essaouira Mogador,6061
2019,7,ESU,Essaouira Mogador,9127
2019,8,ESU,Essaouira Mogador,11196
2019,9,ESU,Essaouira Mogador,7712
2019,10,ESU,Essaouira Mogador,6946
2019,11,ESU,Essaouira Mogador,6117
2019,12,ESU,Essaouira Mogador,5562
2019,1,OZZ,Ouarzazate,4202
2019,2,OZZ,Ouarzazate,3131
2019,3,OZZ,Ouarzazate,4442
2019,4,OZZ,Ouarzazate,5499
2019,5,OZZ,Ouarzazate,5537
2019,6,OZZ,Ouarzazate,4900
2019,7,OZZ,Ouarzazate,7699
2019,8,OZZ,Ouarzazate,9160
2019,9,OZZ,Ouarzazate,6940
2019,10,OZZ,Ouarzazate,5605
2019,11,OZZ,Ouarzazate,4476
2019,12,OZZ,Ouarzazate,4688
2019,1,MEK,Meknes,2739
2019,2,MEK,Meknes,2335
2019,3,MEK,Meknes,3688
2019,4,MEK,Meknes,4250
2019,5,MEK,Meknes,3691
2019,6,MEK,Meknes,3591
2019,7,MEK,Meknes,5763
2019,8,MEK,Meknes,6623
2019,9,MEK,Meknes,4949
2019,10,MEK,Meknes,3989
2019,11,MEK,Meknes,3501
2019,12,MEK,Meknes,3757
2020,1,RAK,Marrakech Menara,57692
2020,2,RAK,Marrakech Menara,46649
2020,3,RAK,Marrakech Menara,64490
2020,4,RAK,Marrakech Menara,77628
2020,5,RAK,Marrakech Menara,80944
2020,6,RAK,Marrakech Menara,74380
2020,7,RAK,Marrakech Menara,111094
2020,8,RAK,Marrakech Menara,149568
2020,9,RAK,Marrakech Menara,100402
2020,10,RAK,Marrakech Menara,90579
2020,11,RAK,Marrakech Menara,69024
2020,12,RAK,Marrakech Menara,75105
2020,1,CMN,Casablanca Mohammed V,81980
2020,2,CMN,Casablanca Mohammed V,69965
2020,3,CMN,Casablanca Mohammed V,94357
2020,4,CMN,Casablanca Mohammed V,104471
2020,5,CMN,Casablanca Mohammed V,111407
2020,6,CMN,Casablanca Mohammed V,92853
2020,7,CMN,Casablanca Mohammed V,167157
2020,8,CMN,Casablanca Mohammed V,166865
2020,9,CMN,Casablanca Mohammed V,116216
2020,10,CMN,Casablanca Mohammed V,119516
2020,11,CMN,Casablanca Mohammed V,82658
2020,12,CMN,Casablanca Mohammed V,98064
2020,1,TNG,Tanger Ibn Battouta,36843
2020,2,TNG,Tanger Ibn Battouta,30540
2020,3,TNG,Tanger Ibn Battouta,45086
2020,4,TNG,Tanger Ibn Battouta,50747
2020,5,TNG,Tanger Ibn Battouta,46713
2020,6,TNG,Tanger Ibn Battouta,44840
2020,7,TNG,Tanger Ibn Battouta,69672
2020,8,TNG,Tanger Ibn Battouta,88025
2020,9,TNG,Tanger Ibn Battouta,63418
2020,10,TNG,Tanger Ibn Battouta,50141
2020,11,TNG,Tanger Ibn Battouta,40617
2020,12,TNG,Tanger Ibn Battouta,38845
2020,1,AGA,Agadir Al Massira,26694
2020,2,AGA,Agadir Al Massira,18823
2020,3,AGA,Agadir Al Massira,26590
2020,4,AGA,Agadir Al Massira,36256
2020,5,AGA,Agadir Al Massira,33083
2020,6,AGA,Agadir Al Massira,27659
2020,7,AGA,Agadir Al Massira,50844
2020,8,AGA,Agadir Al Massira,58331
2020,9,AGA,Agadir Al Massira,43999
2020,10,AGA,Agadir Al Massira,34089
2020,11,AGA,Agadir Al Massira,27834
2020,12,AGA,Agadir Al Massira,30953
2020,1,FEZ,Fès Saïss,12522
2020,2,FEZ,Fès Saïss,11098
2020,3,FEZ,Fès Saïss,17128
2020,4,FEZ,Fès Saïss,17650
2020,5,FEZ,Fès Saïss,16676
2020,6,FEZ,Fès Saïss,15137
2020,7,FEZ,Fès Saïss,27814
2020,8,FEZ,Fès Saïss,28694
2020,9,FEZ,Fès Saïss,23593
2020,10,FEZ,Fès Saïss,21195
2020,11,FEZ,Fès Saïss,17014
2020,12,FEZ,Fès Saïss,16142
2020,1,RBA,Rabat-Salé,8122
2020,2,RBA,Rabat-Salé,7897
2020,3,RBA,Rabat-Salé,11421
2020,4,RBA,Rabat-Salé,12750
2020,5,RBA,Rabat-Salé,12978
2020,6,RBA,Rabat-Salé,9729
2020,7,RBA,Rabat-Salé,17031
2020,8,RBA,Rabat-Salé,23083
2020,9,RBA,Rabat-Salé,14643
2020,10,RBA,Rabat-Salé,12762
2020,11,RBA,Rabat-Salé,10007
2020,12,RBA,Rabat-Salé,11192
2020,1,OUD,Oujda Angads,5736
2020,2,OUD,Oujda Angads,4449
2020,3,OUD,Oujda Angads,6074
2020,4,OUD,Oujda Angads,7531
2020,5,OUD,Oujda Angads,7104
2020,6,OUD,Oujda Angads,6018
2020,7,OUD,Oujda Angads,11183
2020,8,OUD,Oujda Angads,11656
2020,9,OUD,Oujda Angads,8639
2020,10,OUD,Oujda Angads,8170
2020,11,OUD,Oujda Angads,6085
2020,12,OUD,Oujda Angads,6956
2020,1,NDR,Nador Ibn Batouta,4749
2020,2,NDR,Nador Ibn Batouta,3809
2020,3,NDR,Nador Ibn Batouta,5316
2020,4,NDR,Nador Ibn Batouta,6191
2020,5,NDR,Nador Ibn Batouta,6737
2020,6,NDR,Nador Ibn Batouta,5592
2020,7,NDR,Nador Ibn Batouta,9673
2020,8,NDR,Nador Ibn Batouta,11269
2020,9,NDR,Nador Ibn Batouta,7710
2020,10,NDR,Nador Ibn Batouta,6549
2020,11,NDR,Nador Ibn Batouta,5797
2020,12,NDR,Nador Ibn Batouta,5306
2020,1,ERH,Errachidia Moulay Ali Cherif,2077
2020,2,ERH,Errachidia Moulay Ali Cherif,1747
2020,3,ERH,Errachidia Moulay Ali Cherif,2408
2020,4,ERH,Errachidia Moulay Ali Cherif,2955
2020,5,ERH,Errachidia Moulay Ali Cherif,2946
2020,6,ERH,Errachidia Moulay Ali Cherif,2447
2020,7,ERH,Errachidia Moulay Ali Cherif,4366
2020,8,ERH,Errachidia Moulay Ali Cherif,5035
2020,9,ERH,Errachidia Moulay Ali Cherif,3782
2020,10,ERH,Errachidia Moulay Ali Cherif,3508
2020,11,ERH,Errachidia Moulay Ali Cherif,2789
2020,12,ERH,Errachidia Moulay Ali Cherif,2859
2020,1,VIL,Dakhla,2383
2020,2,VIL,Dakhla,1675
2020,3,VIL,Dakhla,2349
2020,4,VIL,Dakhla,2634
2020,5,VIL,Dakhla,2729
2020,6,VIL,Dakhla,2404
2020,7,VIL,Dakhla,4537
2020,8,VIL,Dakhla,5463
2020,9,VIL,Dakhla,3323
2020,10,VIL,Dakhla,3207
2020,11,VIL,Dakhla,2354
2020,12,VIL,Dakhla,2405
2020,1,EUN,Laayoune Hassan I,1778
2020,2,EUN,Laayoune Hassan I,1417
2020,3,EUN,Laayoune Hassan I,2134
2020,4,EUN,Laayoune Hassan I,2116
2020,5,EUN,Laayoune Hassan I,2131
2020,6,EUN,Laayoune Hassan I,2050
2020,7,EUN,Laayoune Hassan I,3410
2020,8,EUN,Laayoune Hassan I,4349
2020,9,EUN,Laayoune Hassan I,2962
2020,10,EUN,Laayoune Hassan I,2610
2020,11,EUN,Laayoune Hassan I,1841
2020,12,EUN,Laayoune Hassan I,1973
2020,1,TTU,Tetouan Sania Ramel,1430
2020,2,TTU,Tetouan Sania Ramel,1107
2020,3,TTU,Tetouan Sania Ramel,1430
2020,4,TTU,Tetouan Sania Ramel,1782
2020,5,TTU,Tetouan Sania Ramel,1708
2020,6,TTU,Tetouan Sania Ramel,1549
2020,7,TTU,Tetouan Sania Ramel,2386
2020,8,TTU,Tetouan Sania Ramel,2816
2020,9,TTU,Tetouan Sania Ramel,2190
2020,10,TTU,Tetouan Sania Ramel,2010
2020,11,TTU,Tetouan Sania Ramel,1567
2020,12,TTU,Tetouan Sania Ramel,1407
2020,1,ESU,Essaouira Mogador,1157
2020,2,ESU,Essaouira Mogador,908
2020,3,ESU,Essaouira Mogador,1417
2020,4,ESU,Essaouira Mogador,1467
2020,5,ESU,Essaouira Mogador,1708
2020,6,ESU,Essaouira Mogador,1482
2020,7,ESU,Essaouira Mogador,2269
2020,8,ESU,Essaouira Mogador,2863
2020,9,ESU,Essaouira Mogador,1966
2020,10,ESU,Essaouira Mogador,1787
2020,11,ESU,Essaouira Mogador,1439
2020,12,ESU,Essaouira Mogador,1408
2020,1,OZZ,Ouarzazate,832
2020,2,OZZ,Ouarzazate,688
2020,3,OZZ,Ouarzazate,997
2020,4,OZZ,Ouarzazate,1051
2020,5,OZZ,Ouarzazate,1077
2020,6,OZZ,Ouarzazate,1073
2020,7,OZZ,Ouarzazate,1630
2020,8,OZZ,Ouarzazate,1923
2020,9,OZZ,Ouarzazate,1410
2020,10,OZZ,Ouarzazate,1293
2020,11,OZZ,Ouarzazate,999
2020,12,OZZ,Ouarzazate,1018
2020,1,MEK,Meknes,491
2020,2,MEK,Meknes,458
2020,3,MEK,Meknes,657
2020,4,MEK,Meknes,788
2020,5,MEK,Meknes,765
2020,6,MEK,Meknes,582
2020,7,MEK,Meknes,1013
2020,8,MEK,Meknes,1190
2020,9,MEK,Meknes,952
2020,10,MEK,Meknes,891
2020,11,MEK,Meknes,666
2020,12,MEK,Meknes,586
2021,1,RAK,Marrakech Menara,94349
2021,2,RAK,Marrakech Menara,88984
2021,3,RAK,Marrakech Menara,121667
2021,4,RAK,Marrakech Menara,126009
2021,5,RAK,Marrakech Menara,137003
2021,6,RAK,Marrakech Menara,103663
2021,7,RAK,Marrakech Menara,184821
2021,8,RAK,Marrakech Menara,235864
2021,9,RAK,Marrakech Menara,151059
2021,10,RAK,Marrakech Menara,142041
2021,11,RAK,Marrakech Menara,110321
2021,12,RAK,Marrakech Menara,122773
2021,1,CMN,Casablanca Mohammed V,133865
2021,2,CMN,Casablanca Mohammed V,106462
2021,3,CMN,Casablanca Mohammed V,153618
2021,4,CMN,Casablanca Mohammed V,152845
2021,5,CMN,Casablanca Mohammed V,171572
2021,6,CMN,Casablanca Mohammed V,135826
2021,7,CMN,Casablanca Mohammed V,258334
2021,8,CMN,Casablanca Mohammed V,303747
2021,9,CMN,Casablanca Mohammed V,194442
2021,10,CMN,Casablanca Mohammed V,198071
2021,11,CMN,Casablanca Mohammed V,151682
2021,12,CMN,Casablanca Mohammed V,133477
2021,1,TNG,Tanger Ibn Battouta,56595
2021,2,TNG,Tanger Ibn Battouta,50498
2021,3,TNG,Tanger Ibn Battouta,73007
2021,4,TNG,Tanger Ibn Battouta,82717
2021,5,TNG,Tanger Ibn Battouta,75523
2021,6,TNG,Tanger Ibn Battouta,61954
2021,7,TNG,Tanger Ibn Battouta,116475
2021,8,TNG,Tanger Ibn Battouta,126252
2021,9,TNG,Tanger Ibn Battouta,93916
2021,10,TNG,Tanger Ibn Battouta,82144
2021,11,TNG,Tanger Ibn Battouta,68228
2021,12,TNG,Tanger Ibn Battouta,64974
2021,1,AGA,Agadir Al Massira,35442
2021,2,AGA,Agadir Al Massira,27959
2021,3,AGA,Agadir Al Massira,42057
2021,4,AGA,Agadir Al Massira,44928
2021,5,AGA,Agadir Al Massira,43832
2021,6,AGA,Agadir Al Massira,39099
2021,7,AGA,Agadir Al Massira,63599
2021,8,AGA,Agadir Al Massira,82965
2021,9,AGA,Agadir Al Massira,54821
2021,10,AGA,Agadir Al Massira,56404
2021,11,AGA,Agadir Al Massira,42570
2021,12,AGA,Agadir Al Massira,44482
2021,1,FEZ,Fès Saïss,20455
2021,2,FEZ,Fès Saïss,17363
2021,3,FEZ,Fès Saïss,21101
2021,4,FEZ,Fès Saïss,24405
2021,5,FEZ,Fès Saïss,26879
2021,6,FEZ,Fès Saïss,21219
2021,7,FEZ,Fès Saïss,34453
2021,8,FEZ,Fès Saïss,45836
2021,9,FEZ,Fès Saïss,33466
2021,10,FEZ,Fès Saïss,26940
2021,11,FEZ,Fès Saïss,21156
2021,12,FEZ,Fès Saïss,21843
2021,1,RBA,Rabat-Salé,12629
2021,2,RBA,Rabat-Salé,9796
2021,3,RBA,Rabat-Salé,15916
2021,4,RBA,Rabat-Salé,15601
2021,5,RBA,Rabat-Salé,16180
2021,6,RBA,Rabat-Salé,15409
2021,7,RBA,Rabat-Salé,28121
2021,8,RBA,Rabat-Salé,31122
2021,9,RBA,Rabat-Salé,19485
2021,10,RBA,Rabat-Salé,19329
2021,11,RBA,Rabat-Salé,15609
2021,12,RBA,Rabat-Salé,14921
2021,1,OUD,Oujda Angads,8897
2021,2,OUD,Oujda Angads,7312
2021,3,OUD,Oujda Angads,8775
2021,4,OUD,Oujda Angads,10505
2021,5,OUD,Oujda Angads,11046
2021,6,OUD,Oujda Angads,9194
2021,7,OUD,Oujda Angads,16445
2021,8,OUD,Oujda Angads,20676
2021,9,OUD,Oujda Angads,14353
2021,10,OUD,Oujda Angads,12611
2021,11,OUD,Oujda Angads,9486
2021,12,OUD,Oujda Angads,10386
2021,1,NDR,Nador Ibn Batouta,7889
2021,2,NDR,Nador Ibn Batouta,6033
2021,3,NDR,Nador Ibn Batouta,9376
2021,4,NDR,Nador Ibn Batouta,11390
2021,5,NDR,Nador Ibn Batouta,10047
2021,6,NDR,Nador Ibn Batouta,8940
2021,7,NDR,Nador Ibn Batouta,17204
2021,8,NDR,Nador Ibn Batouta,18437
2021,9,NDR,Nador Ibn Batouta,13024
2021,10,NDR,Nador Ibn Batouta,12475
2021,11,NDR,Nador Ibn Batouta,10036
2021,12,NDR,Nador Ibn Batouta,9819
2021,1,ERH,Errachidia Moulay Ali Cherif,3534
2021,2,ERH,Errachidia Moulay Ali Cherif,3242
2021,3,ERH,Errachidia Moulay Ali Cherif,4292
2021,4,ERH,Errachidia Moulay Ali Cherif,5417
2021,5,ERH,Errachidia Moulay Ali Cherif,5340
2021,6,ERH,Errachidia Moulay Ali Cherif,4395
2021,7,ERH,Errachidia Moulay Ali Cherif,7695
2021,8,ERH,Errachidia Moulay Ali Cherif,9441
2021,9,ERH,Errachidia Moulay Ali Cherif,6735
2021,10,ERH,Errachidia Moulay Ali Cherif,5459
2021,11,ERH,Errachidia Moulay Ali Cherif,4281
2021,12,ERH,Errachidia Moulay Ali Cherif,4294
2021,1,VIL,Dakhla,2849
2021,2,VIL,Dakhla,2423
2021,3,VIL,Dakhla,3450
2021,4,VIL,Dakhla,4326
2021,5,VIL,Dakhla,3969
2021,6,VIL,Dakhla,3327
2021,7,VIL,Dakhla,5387
2021,8,VIL,Dakhla,6377
2021,9,VIL,Dakhla,5154
2021,10,VIL,Dakhla,4324
2021,11,VIL,Dakhla,3489
2021,12,VIL,Dakhla,3803
2021,1,EUN,Laayoune Hassan I,2689
2021,2,EUN,Laayoune Hassan I,1974
2021,3,EUN,Laayoune Hassan I,3136
2021,4,EUN,Laayoune Hassan I,3699
2021,5,EUN,Laayoune Hassan I,3642
2021,6,EUN,Laayoune Hassan I,3196
2021,7,EUN,Laayoune Hassan I,5537
2021,8,EUN,Laayoune Hassan I,5854
2021,9,EUN,Laayoune Hassan I,4035
2021,10,EUN,Laayoune Hassan I,3858
2021,11,EUN,Laayoune Hassan I,2811
2021,12,EUN,Laayoune Hassan I,2965
2021,1,TTU,Tetouan Sania Ramel,1971
2021,2,TTU,Tetouan Sania Ramel,1833
2021,3,TTU,Tetouan Sania Ramel,2563
2021,4,TTU,Tetouan Sania Ramel,2877
2021,5,TTU,Tetouan Sania Ramel,2536
2021,6,TTU,Tetouan Sania Ramel,2570
2021,7,TTU,Tetouan Sania Ramel,4039
2021,8,TTU,Tetouan Sania Ramel,4865
2021,9,TTU,Tetouan Sania Ramel,3059
2021,10,TTU,Tetouan Sania Ramel,3111
2021,11,TTU,Tetouan Sania Ramel,2201
2021,12,TTU,Tetouan Sania Ramel,2520
2021,1,ESU,Essaouira Mogador,1776
2021,2,ESU,Essaouira Mogador,1533
2021,3,ESU,Essaouira Mogador,2085
2021,4,ESU,Essaouira Mogador,2339
2021,5,ESU,Essaouira Mogador,2110
2021,6,ESU,Essaouira Mogador,2035
2021,7,ESU,Essaouira Mogador,3312
2021,8,ESU,Essaouira Mogador,3913
2021,9,ESU,Essaouira Mogador,2903
2021,10,ESU,Essaouira Mogador,2638
2021,11,ESU,Essaouira Mogador,1904
2021,12,ESU,Essaouira Mogador,2037
2021,1,OZZ,Ouarzazate,1424
2021,2,OZZ,Ouarzazate,1144
2021,3,OZZ,Ouarzazate,1404
2021,4,OZZ,Ouarzazate,1778
2021,5,OZZ,Ouarzazate,1822
2021,6,OZZ,Ouarzazate,1386
2021,7,OZZ,Ouarzazate,2687
2021,8,OZZ,Ouarzazate,2791
2021,9,OZZ,Ouarzazate,2162
2021,10,OZZ,Ouarzazate,1969
2021,11,OZZ,Ouarzazate,1414
2021,12,OZZ,Ouarzazate,1677
2021,1,MEK,Meknes,997
2021,2,MEK,Meknes,731
2021,3,MEK,Meknes,1134
2021,4,MEK,Meknes,1143
2021,5,MEK,Meknes,1368
2021,6,MEK,Meknes,1158
2021,7,MEK,Meknes,1978
2021,8,MEK,Meknes,2094
2021,9,MEK,Meknes,1678
